"wild.west.sample.freq" "wild.east.sample.freq" "wild.center.sample.freq"
"chr6_81407628" 0.166666666666667 0 0
"chr6_81517491" 0 0 0
"chr6_81966045" 0 0 0.1
"chr6_82305182" 0 0 0
"chr6_82395583" 0 0 0
"chr6_82594955" 0 0 0
"chr6_82598125" 0.166666666666667 0 0.375
"chr6_82668522" 0 0.333333333333333 0
"chr6_83056010" 0 0 0
"chr6_83086942" 0 0 0
"chr6_83361111" 0.333333333333333 0 0.2
"chr6_83365483" 0 0 0
"chr6_8361269" 0 0 0
"chr6_83713858" 0.25 0 0
"chr6_83934960" 0.285714285714286 0 0
"chr6_84036210" 0 0 0.0909090909090909
"chr6_84970854" 0 0 0
"chr6_85070167" 0 0 0.181818181818182
"chr6_85222362" 0 0 0
"chr6_85545291" 0 0 0
"chr6_85578734" 0 0 0
"chr6_85659480" 0 0 0
"chr6_85702468" 0 0 0
"chr6_86058419" 0.166666666666667 0 0
"chr6_86246978" 0 0.25 0.5
"chr6_8659581" 0 0 0
"chr6_86922132" 0 0.25 0.125
"chr6_86999189" 0 0.25 0.25
"chr6_8700825" 0 0 0.1
"chr6_87062896" 0 0 0.4
"chr6_87126863" 0 0 0
"chr6_87248382" 0 0.166666666666667 0.3
"chr6_87643294" 0 0.2 0.333333333333333
"chr6_87920263" 0 0 0
"chr6_87961088" 0 0 0
"chr6_88081685" 0 0 0
"chr6_88096794" 0.25 0 0.25
"chr6_88280165" 0 0 0
"chr6_88477637" 0 0 0
"chr6_88571296" 0 0 0
"chr6_88877442" 0 0.25 0.2
"chr6_88995529" 0 0 0
"chr6_8903014" 0 0 0
"chr6_891573" 0 0 0
"chr6_89249157" 0.333333333333333 0 0
"chr6_89432983" 0.333333333333333 0.2 0.222222222222222
"chr6_89526550" 0.285714285714286 0 0
"chr6_89568081" 0 0 0
"chr6_89734683" 0 0 0.285714285714286
"chr6_89805224" 0 0.333333333333333 0.25
"chr6_89959426" 0.166666666666667 0.5 0.125
"chr6_90053428" 0.5 0 0
"chr6_90249496" 0.333333333333333 0.333333333333333 0.428571428571429
"chr6_90272027" 0 0 0.142857142857143
"chr6_90331887" 0 0 0.2
"chr6_90380680" 0 0 0
"chr6_90464599" 0.285714285714286 0 0
"chr6_90820850" 0 0.4 0.272727272727273
"chr6_91044326" 0 0 0
"chr6_9123736" 0.5 0 0.285714285714286
"chr6_91532766" 0 0 0
"chr6_91802202" 0 0.2 0.166666666666667
"chr6_91898901" 0 0 0.125
"chr6_9200927" 0.333333333333333 0 0.142857142857143
"chr6_92215617" 0 0 0
"chr6_92269634" 0 0 0
"chr6_93016008" 0.2 0 0.428571428571429
"chr6_93225600" 0.333333333333333 0.4 0.222222222222222
"chr6_93271076" 0 0 0
"chr6_93359295" 0 0.2 0.454545454545455
"chr6_93395437" 0 0.25 0
"chr6_93544934" 0 0 0
"chr6_93609486" 0 0 0.4
"chr6_93658964" 0 0 0
"chr6_93744065" 0.142857142857143 0 0
"chr6_93769867" 0 0 0
"chr6_93800617" 0.2 0.166666666666667 0.5
"chr6_93804101" 0 0.25 0.375
"chr6_93826650" 0 0 0
"chr6_93832044" 0 0 0
"chr6_93881818" 0 0 0
"chr6_94066622" 0 0 0.5
"chr6_941285" 0 0 0
"chr6_94210284" 0 0.333333333333333 0
"chr6_94251542" 0 0 0
"chr6_94260717" 0.4 0.25 0.222222222222222
"chr6_94292592" 0 0 0.111111111111111
"chr6_94305808" 0 0 0
"chr6_94600359" 0 0 0
"chr6_94745586" 0.2 0 0
"chr6_94844362" 0 0 0
"chr6_94921116" 0.166666666666667 0 0
"chr6_95082813" 0.25 0.333333333333333 0.25
"chr6_9520798" 0 0 0.3
"chr6_9532815" 0.428571428571429 0.166666666666667 0
"chr6_95458686" 0.25 0 0
"chr6_95602966" 0 0 0
"chr6_95636709" 0 0 0
"chr6_95680906" 0 0.166666666666667 0
"chr6_95732340" 0 0 0
"chr6_95849385" 0 0.333333333333333 0
"chr6_96065967" 0 0 0
"chr6_96129190" 0 0 0.25
"chr6_96154524" 0 0 0
"chr6_96294611" 0 0 0
"chr6_96298307" 0 0 0.454545454545455
"chr6_96322799" 0.166666666666667 0 0
"chr6_96328833" 0 0 0
"chr6_96369206" 0.428571428571429 0.4 0
"chr6_96435671" 0 0 0.111111111111111
"chr6_96554272" 0 0 0.2
"chr6_96622852" 0.4 0 0.125
"chr6_96973543" 0.5 0 0
"chr6_97005525" 0.25 0.2 0.333333333333333
"chr6_97357926" 0 0 0
"chr6_97631375" 0 0 0.333333333333333
"chr6_9788109" 0 0 0
"chr6_98542112" 0.285714285714286 0 0.333333333333333
"chr6_98691984" 0 0 0
"chr6_98696579" 0 0.2 0.222222222222222
"chr6_98888237" 0 0 0
"chr6_98922492" 0 0 0
"chr6_98924298" 0 0 0.1
"chr6_99002251" 0 0 0
"chr6_99028089" 0 0 0
"chr6_99358279" 0.4 0.25 0.454545454545455
"chr6_99527697" 0 0 0
"chr6_99672851" 0 0 0
"chr6_99711618" 0.5 0 0.428571428571429
"chr6_99763500" 0.333333333333333 0.333333333333333 0.4
"chr6_99771561" 0 0 0
"chr6_99814111" 0.166666666666667 0 0
"chr7_100339896" 0 0.333333333333333 0.181818181818182
"chr7_100439328" 0 0 0.25
"chr7_100479655" 0 0 0
"chr7_100581354" 0 0 0
"chr7_100831159" 0.333333333333333 0.166666666666667 0.222222222222222
"chr7_100843359" 0 0 0
"chr7_10085137" 0.5 0 0.125
"chr7_101104112" 0 0 0.111111111111111
"chr7_101181132" 0.166666666666667 0.2 0.125
"chr7_101340625" 0 0 0
"chr7_101551047" 0 0 0
"chr7_101661291" 0.25 0.333333333333333 0
"chr7_101808339" 0 0.25 0
"chr7_101862021" 0.2 0 0
"chr7_101940681" 0 0 0
"chr7_101942979" 0 0 0
"chr7_102026579" 0 0.166666666666667 0
"chr7_102084340" 0.166666666666667 0.2 0.125
"chr7_102123759" 0 0.2 0.1
"chr7_102374504" 0 0.166666666666667 0.272727272727273
"chr7_102377110" 0 0 0.0909090909090909
"chr7_102521723" 0 0 0.4
"chr7_102571597" 0 0 0
"chr7_102718330" 0 0.2 0
"chr7_102854240" 0 0.5 0
"chr7_103245969" 0 0 0
"chr7_103585130" 0 0 0
"chr7_104110015" 0 0.25 0.3
"chr7_104213127" 0 0 0.0909090909090909
"chr7_104468135" 0.2 0.333333333333333 0.2
"chr7_104932925" 0.25 0.5 0.3
"chr7_105311813" 0.25 0.2 0
"chr7_105473383" 0 0 0
"chr7_105555808" 0 0 0.1
"chr7_105586448" 0 0 0
"chr7_105946005" 0.166666666666667 0 0
"chr7_106059978" 0 0 0
"chr7_106068794" 0.2 0 0.333333333333333
"chr7_106273891" 0 0 0.363636363636364
"chr7_106321822" 0 0 0
"chr7_106546589" 0.142857142857143 0 0
"chr7_106739492" 0 0 0
"chr7_106793077" 0 0 0
"chr7_106813464" 0 0 0.333333333333333
"chr7_107069246" 0 0 0
"chr7_10728481" 0.2 0 0.0909090909090909
"chr7_107314714" 0 0 0
"chr7_107667562" 0 0 0.142857142857143
"chr7_107698911" 0.142857142857143 0 0.444444444444444
"chr7_107772247" 0.142857142857143 0 0.181818181818182
"chr7_107788416" 0 0 0.2
"chr7_108124732" 0.5 0 0.285714285714286
"chr7_108178906" 0 0 0
"chr7_10821782" 0.2 0 0.166666666666667
"chr7_108218164" 0.4 0.2 0
"chr7_108389760" 0 0 0
"chr7_108675298" 0 0 0.1
"chr7_108737307" 0 0.4 0.1
"chr7_109058015" 0 0 0
"chr7_10913179" 0 0 0
"chr7_109149171" 0.285714285714286 0.166666666666667 0.111111111111111
"chr7_10930543" 0 0 0.285714285714286
"chr7_110056492" 0 0 0.2
"chr7_110192128" 0.428571428571429 0.333333333333333 0
"chr7_110250386" 0.4 0.4 0.272727272727273
"chr7_11056030" 0 0 0.166666666666667
"chr7_110583226" 0.166666666666667 0.333333333333333 0.4
"chr7_110783970" 0 0 0
"chr7_110830271" 0 0 0.125
"chr7_110874909" 0 0 0
"chr7_110898163" 0.4 0 0.25
"chr7_110912059" 0 0 0
"chr7_110958955" 0 0 0
"chr7_111081347" 0 0 0
"chr7_111155453" 0.25 0.2 0.111111111111111
"chr7_111396161" 0 0 0
"chr7_111546539" 0 0 0.416666666666667
"chr7_111590330" 0 0 0
"chr7_111683818" 0 0 0
"chr7_111811978" 0 0 0
"chr7_111897049" 0 0 0.2
"chr7_112079467" 0.333333333333333 0 0.25
"chr7_112278590" 0 0 0
"chr7_112566149" 0 0.166666666666667 0.444444444444444
"chr7_112596974" 0.2 0 0
"chr7_112707119" 0.166666666666667 0.333333333333333 0.454545454545455
"chr7_112800291" 0 0 0.444444444444444
"chr7_112854905" 0 0 0.0909090909090909
"chr7_112888564" 0.142857142857143 0 0
"chr7_112911275" 0.166666666666667 0.2 0.444444444444444
"chr7_11350465" 0 0 0.166666666666667
"chr7_113912725" 0 0.4 0
"chr7_113985085" 0 0 0
"chr7_114497688" 0 0 0.333333333333333
"chr7_114603405" 0 0 0.5
"chr7_114678480" 0 0 0.1
"chr7_114717429" 0 0 0
"chr7_114806804" 0.333333333333333 0 0
"chr7_114824827" 0 0 0.181818181818182
"chr7_114876871" 0 0 0
"chr7_114981289" 0 0 0
"chr7_115045402" 0 0 0
"chr7_11512451" 0 0 0
"chr7_115148019" 0 0.333333333333333 0
"chr7_115238521" 0 0 0.1
"chr7_115400450" 0.142857142857143 0 0.181818181818182
"chr7_115402617" 0 0 0.0909090909090909
"chr7_115424066" 0.4 0 0.3
"chr7_115758000" 0 0 0
"chr7_115761062" 0 0 0.333333333333333
"chr7_115827270" 0.25 0.2 0.5
"chr7_115980655" 0.142857142857143 0.2 0
"chr7_116015180" 0 0.333333333333333 0.111111111111111
"chr7_116307825" 0.25 0 0
"chr7_116320190" 0 0.166666666666667 0
"chr7_116838149" 0 0 0
"chr7_116867955" 0 0 0
"chr7_116875062" 0 0 0.25
"chr7_116956916" 0 0 0
"chr7_116981663" 0 0.5 0.222222222222222
"chr7_117223687" 0 0 0
"chr7_117344790" 0.2 0.333333333333333 0.1
"chr7_117574336" 0 0 0
"chr7_117635134" 0 0 0
"chr7_117885362" 0 0 0
"chr7_117919950" 0 0 0
"chr7_117992124" 0.2 0 0
"chr7_118063902" 0 0 0
"chr7_118069098" 0 0 0
"chr7_118097025" 0 0 0
"chr7_118868323" 0 0 0
"chr7_119028689" 0 0 0
"chr7_119049728" 0 0 0
"chr7_119081826" 0 0 0
"chr7_119143166" 0 0 0
"chr7_119154349" 0 0 0.333333333333333
"chr7_119162445" 0 0 0
"chr7_119451392" 0.333333333333333 0 0.333333333333333
"chr7_119537748" 0 0 0.4
"chr7_1196493" 0.333333333333333 0 0.0909090909090909
"chr7_119690530" 0 0 0.2
"chr7_119875686" 0 0 0
"chr7_120272637" 0 0 0
"chr7_120346027" 0 0.2 0
"chr7_120471876" 0.142857142857143 0.166666666666667 0.25
"chr7_120814324" 0 0 0.363636363636364
"chr7_120890207" 0 0 0
"chr7_121283208" 0 0 0
"chr7_121489063" 0 0 0
"chr7_12155876" 0 0 0.1
"chr7_122233616" 0.166666666666667 0 0.111111111111111
"chr7_122326972" 0 0 0
"chr7_122346575" 0.333333333333333 0 0.166666666666667
"chr7_122489521" 0 0 0
"chr7_122546692" 0.166666666666667 0.5 0
"chr7_122623080" 0 0 0
"chr7_123008814" 0 0.2 0.222222222222222
"chr7_123254163" 0 0 0
"chr7_123421383" 0 0 0
"chr7_124154777" 0 0 0
"chr7_124293154" 0 0 0.3
"chr7_124477528" 0 0 0
"chr7_124499970" 0 0 0
"chr7_124593355" 0 0.5 0
"chr7_124750679" 0 0 0
"chr7_124949416" 0 0 0
"chr7_124996755" 0.5 0.166666666666667 0.166666666666667
"chr7_125393032" 0 0 0.375
"chr7_125619298" 0 0 0.4
"chr7_126143798" 0 0 0
"chr7_126563137" 0.333333333333333 0 0
"chr7_126689625" 0 0 0
"chr7_126836666" 0 0 0
"chr7_12698760" 0 0 0.166666666666667
"chr7_127081187" 0.2 0 0
"chr7_12714197" 0 0 0
"chr7_127256425" 0 0 0
"chr7_127293089" 0 0 0
"chr7_127462569" 0.5 0 0
"chr7_127751263" 0.142857142857143 0 0
"chr7_127772063" 0 0 0
"chr7_128099761" 0 0 0
"chr7_128133154" 0 0 0
"chr7_128145333" 0.142857142857143 0 0.181818181818182
"chr7_128202851" 0 0 0.2
"chr7_128507591" 0 0 0.428571428571429
"chr7_128697738" 0 0 0
"chr7_128776184" 0 0 0
"chr7_128822841" 0 0 0
"chr7_128947448" 0.2 0 0
"chr7_128956516" 0 0 0.222222222222222
"chr7_129112795" 0 0 0
"chr7_129547419" 0 0 0
"chr7_130293472" 0.333333333333333 0 0.0909090909090909
"chr7_130532278" 0 0 0
"chr7_131300933" 0.25 0 0.333333333333333
"chr7_131572148" 0.333333333333333 0 0.1
"chr7_131724487" 0 0 0
"chr7_131945277" 0 0 0
"chr7_13201643" 0 0 0
"chr7_132066498" 0 0 0
"chr7_132860608" 0.333333333333333 0 0
"chr7_132869278" 0 0 0
"chr7_133115308" 0 0 0
"chr7_133266418" 0 0 0
"chr7_133474838" 0 0 0
"chr7_133586040" 0.2 0.5 0.25
"chr7_13374958" 0 0 0.285714285714286
"chr7_133751492" 0 0 0
"chr7_133763430" 0.2 0.4 0
"chr7_133845739" 0 0 0
"chr7_134058282" 0 0 0
"chr7_134160116" 0.166666666666667 0 0.2
"chr7_134375808" 0 0.25 0.3
"chr7_134420188" 0.166666666666667 0.4 0
"chr7_134660218" 0 0.333333333333333 0
"chr7_134922845" 0 0 0
"chr7_13492908" 0 0 0.0833333333333333
"chr7_134933080" 0 0 0
"chr7_135097331" 0 0.333333333333333 0.5
"chr7_135128264" 0 0 0.111111111111111
"chr7_135181731" 0 0 0
"chr7_135499783" 0.285714285714286 0 0
"chr7_135756234" 0.166666666666667 0 0
"chr7_135762958" 0 0 0
"chr7_135779708" 0 0 0
"chr7_135929710" 0 0 0.125
"chr7_136609081" 0.142857142857143 0 0
"chr7_136652004" 0 0.2 0
"chr7_136836136" 0 0 0.111111111111111
"chr7_136862620" 0 0 0
"chr7_137203229" 0.5 0 0.166666666666667
"chr7_137937612" 0.25 0 0.5
"chr7_137940912" 0 0 0.428571428571429
"chr7_138107137" 0 0 0
"chr7_13855640" 0 0 0.0909090909090909
"chr7_13861717" 0 0 0
"chr7_138820762" 0 0 0
"chr7_138966188" 0 0 0.125
"chr7_139137385" 0 0 0
"chr7_139197002" 0 0 0
"chr7_139220526" 0.4 0 0.125
"chr7_139390151" 0 0 0
"chr7_139691447" 0 0 0
"chr7_139805756" 0 0 0.333333333333333
"chr7_140929236" 0 0 0
"chr7_141088722" 0 0 0.181818181818182
"chr7_142446563" 0 0 0
"chr7_142486976" 0 0 0
"chr7_143040687" 0 0 0
"chr7_143160961" 0 0 0
"chr7_143225922" 0 0 0
"chr7_143459134" 0 0 0
"chr7_143475865" 0 0 0
"chr7_143517949" 0 0 0
"chr7_143717255" 0 0.333333333333333 0.0909090909090909
"chr7_144091948" 0 0 0
"chr7_144273089" 0 0 0
"chr7_144313959" 0.25 0.333333333333333 0
"chr7_144826298" 0 0 0.454545454545455
"chr7_144946854" 0 0 0
"chr7_145125974" 0 0 0
"chr7_145287736" 0.2 0 0
"chr7_145362381" 0.2 0 0
"chr7_145407393" 0 0 0.142857142857143
"chr7_145426309" 0 0.166666666666667 0
"chr7_145833387" 0 0 0
"chr7_146919253" 0 0.333333333333333 0.4
"chr7_146948153" 0.285714285714286 0 0.0909090909090909
"chr7_147067445" 0 0 0
"chr7_14708634" 0 0 0
"chr7_147408372" 0 0 0
"chr7_147680996" 0.333333333333333 0 0
"chr7_147914857" 0.2 0 0.3
"chr7_147991171" 0 0.2 0
"chr7_148162398" 0 0 0
"chr7_148246795" 0 0.166666666666667 0
"chr7_148358294" 0 0.4 0
"chr7_148506814" 0.333333333333333 0 0
"chr7_148545666" 0.166666666666667 0 0
"chr7_148547324" 0.142857142857143 0 0
"chr7_148756623" 0 0 0.111111111111111
"chr7_148909209" 0 0.5 0
"chr7_1489901" 0.142857142857143 0.166666666666667 0.3
"chr7_149037737" 0 0 0
"chr7_149107619" 0 0.333333333333333 0
"chr7_149609099" 0 0 0
"chr7_14961459" 0 0 0
"chr7_149897996" 0.333333333333333 0 0.1
"chr7_149949469" 0 0 0
"chr7_149966242" 0 0 0
"chr7_150059327" 0 0.166666666666667 0.416666666666667
"chr7_150264743" 0 0.2 0.1
"chr7_1503419" 0 0 0
"chr7_150502938" 0 0.2 0.111111111111111
"chr7_150597040" 0 0 0
"chr7_151130682" 0 0 0
"chr7_151177077" 0 0 0
"chr7_151248435" 0 0 0.272727272727273
"chr7_151395420" 0 0 0
"chr7_151452716" 0.5 0 0.222222222222222
"chr7_151612921" 0 0 0.1
"chr7_151658369" 0 0.166666666666667 0.272727272727273
"chr7_151874505" 0 0 0
"chr7_152018899" 0 0 0
"chr7_15216430" 0 0 0.111111111111111
"chr7_152170218" 0 0 0
"chr7_152340032" 0 0 0
"chr7_152724786" 0 0 0
"chr7_152740317" 0 0 0
"chr7_153111635" 0 0 0.1
"chr7_15338180" 0 0 0
"chr7_153430673" 0 0 0
"chr7_153451355" 0 0 0
"chr7_153980282" 0 0 0
"chr7_154000366" 0 0 0
"chr7_154156364" 0.333333333333333 0 0
"chr7_154295761" 0 0.333333333333333 0
"chr7_154638862" 0 0 0.375
"chr7_154707771" 0.25 0 0
"chr7_154792165" 0 0.166666666666667 0
"chr7_154966977" 0.333333333333333 0.333333333333333 0.454545454545455
"chr7_155012336" 0 0.2 0.222222222222222
"chr7_155047606" 0.166666666666667 0 0.5
"chr7_155130210" 0 0.25 0.25
"chr7_155496147" 0 0.25 0.5
"chr7_155885493" 0.166666666666667 0 0.181818181818182
"chr7_155893107" 0 0 0.1
"chr7_155964794" 0 0 0
"chr7_156233285" 0 0 0
"chr7_156235980" 0 0 0
"chr7_156419164" 0 0 0
"chr7_156903783" 0.2 0 0.125
"chr7_157035843" 0.333333333333333 0 0
"chr7_157158714" 0.2 0 0
"chr7_157163700" 0.2 0.4 0.285714285714286
"chr7_157329628" 0.142857142857143 0 0.111111111111111
"chr7_157399990" 0 0.333333333333333 0.285714285714286
"chr7_157483489" 0 0.5 0.5
"chr7_157574486" 0 0.333333333333333 0
"chr7_157622065" 0 0.333333333333333 0
"chr7_157850367" 0 0 0
"chr7_158439348" 0 0 0.142857142857143
"chr7_159172006" 0 0 0
"chr7_159232135" 0.166666666666667 0.2 0.2
"chr7_159239550" 0 0 0
"chr7_159306686" 0.2 0.166666666666667 0.5
"chr7_159354134" 0.166666666666667 0 0
"chr7_159543865" 0 0 0
"chr7_159792086" 0 0 0.4
"chr7_159965892" 0 0 0
"chr7_160078746" 0.5 0 0
"chr7_160619367" 0 0 0
"chr7_160661323" 0.333333333333333 0.4 0.25
"chr7_160728476" 0 0 0.125
"chr7_161184408" 0 0 0.142857142857143
"chr7_161396486" 0 0 0.333333333333333
"chr7_161427880" 0 0 0
"chr7_161720233" 0 0 0
"chr7_162022089" 0 0 0
"chr7_162193885" 0 0.333333333333333 0
"chr7_16240624" 0 0 0.2
"chr7_162666322" 0 0.5 0.111111111111111
"chr7_162787053" 0 0 0
"chr7_16281993" 0 0 0
"chr7_162866976" 0 0 0
"chr7_163399969" 0 0 0.125
"chr7_16355148" 0 0 0.454545454545455
"chr7_163870551" 0 0.25 0
"chr7_163994234" 0 0 0
"chr7_164153701" 0 0 0
"chr7_16419360" 0 0 0
"chr7_164236891" 0 0 0
"chr7_164374924" 0 0 0
"chr7_164453513" 0 0 0
"chr7_164470323" 0.2 0 0.25
"chr7_16452394" 0 0 0.444444444444444
"chr7_164607026" 0 0 0
"chr7_164796188" 0 0 0
"chr7_164851403" 0 0 0
"chr7_164904821" 0 0.2 0
"chr7_164946893" 0 0 0
"chr7_16496114" 0 0 0.363636363636364
"chr7_165124730" 0 0 0
"chr7_165179304" 0 0 0
"chr7_165384229" 0 0 0.4
"chr7_165599410" 0 0 0.272727272727273
"chr7_165799338" 0 0 0
"chr7_16591839" 0 0 0
"chr7_166126052" 0 0 0.222222222222222
"chr7_166294617" 0 0 0
"chr7_16644397" 0 0 0
"chr7_16647686" 0 0 0.333333333333333
"chr7_166559875" 0 0 0
"chr7_167002469" 0 0.2 0
"chr7_167184707" 0 0 0
"chr7_16724224" 0 0 0
"chr7_167317149" 0 0 0.222222222222222
"chr7_167556078" 0 0 0.1
"chr7_167611507" 0 0.166666666666667 0
"chr7_167704274" 0 0 0
"chr7_167737162" 0.4 0 0.4
"chr7_167892559" 0 0.166666666666667 0
"chr7_168128331" 0 0.2 0.272727272727273
"chr7_168362448" 0.2 0 0
"chr7_168458055" 0 0 0
"chr7_168460978" 0 0 0
"chr7_168532693" 0 0 0.272727272727273
"chr7_168894526" 0.333333333333333 0.5 0.444444444444444
"chr7_16916437" 0 0 0
"chr7_169430747" 0 0 0
"chr7_169789986" 0 0 0
"chr7_170341699" 0 0 0
"chr7_17077560" 0.333333333333333 0.25 0.4
"chr7_171010870" 0 0 0
"chr7_171397916" 0 0 0.0909090909090909
"chr7_17152114" 0 0 0
"chr7_171582265" 0 0 0
"chr7_171865623" 0 0 0
"chr7_171949469" 0 0 0
"chr7_171954179" 0 0 0
"chr7_172054896" 0 0 0
"chr7_172079296" 0.142857142857143 0.2 0
"chr7_172209726" 0.2 0 0
"chr7_172294657" 0 0 0
"chr7_172348314" 0 0 0
"chr7_172388331" 0 0 0
"chr7_172415721" 0.5 0 0.181818181818182
"chr7_172420998" 0 0 0
"chr7_172475461" 0 0 0
"chr7_172826553" 0 0 0
"chr7_173585982" 0 0.333333333333333 0
"chr7_173635030" 0 0 0.25
"chr7_173793150" 0 0 0
"chr7_173801574" 0 0 0.25
"chr7_174549559" 0 0 0.272727272727273
"chr7_174602830" 0 0 0
"chr7_174605165" 0 0 0.125
"chr7_175009798" 0 0 0.444444444444444
"chr7_175920287" 0 0 0
"chr7_175959793" 0 0 0
"chr7_176427291" 0 0 0
"chr7_176529917" 0 0.2 0
"chr7_176759455" 0 0 0
"chr7_176794083" 0 0.166666666666667 0.181818181818182
"chr7_176834307" 0 0 0.25
"chr7_17696376" 0 0 0
"chr7_176996381" 0.285714285714286 0.166666666666667 0.4
"chr7_177199613" 0 0 0
"chr7_177233677" 0 0 0
"chr7_177358199" 0.4 0 0
"chr7_177382605" 0 0 0
"chr7_177429480" 0 0 0.375
"chr7_177795974" 0 0 0.2
"chr7_177808459" 0 0 0.125
"chr7_177948641" 0 0 0
"chr7_178050963" 0 0 0
"chr7_178271754" 0 0.25 0
"chr7_17830512" 0 0.25 0
"chr7_178437893" 0 0 0
"chr7_178526001" 0 0 0
"chr7_179304098" 0 0 0
"chr7_179307213" 0 0 0
"chr7_179420510" 0 0 0.142857142857143
"chr7_179715362" 0 0.2 0
"chr7_179932042" 0.25 0.25 0
"chr7_179961600" 0 0 0
"chr7_180132430" 0 0 0
"chr7_180404175" 0 0 0
"chr7_180441179" 0 0 0
"chr7_180626304" 0.333333333333333 0 0
"chr7_180766647" 0 0 0
"chr7_180804602" 0 0 0
"chr7_181182180" 0 0 0.166666666666667
"chr7_181732433" 0 0.25 0.0909090909090909
"chr7_181854579" 0.333333333333333 0.4 0
"chr7_182229940" 0.285714285714286 0 0.5
"chr7_182263090" 0.4 0.2 0.25
"chr7_182397238" 0 0 0
"chr7_182992027" 0.2 0 0.222222222222222
"chr7_183021583" 0.333333333333333 0 0.142857142857143
"chr7_18316326" 0.142857142857143 0 0
"chr7_183247224" 0 0 0
"chr7_183250246" 0 0 0
"chr7_183262781" 0.333333333333333 0 0.454545454545455
"chr7_183281021" 0 0 0.0909090909090909
"chr7_183305941" 0 0 0.142857142857143
"chr7_183315872" 0 0 0
"chr7_183333310" 0 0.2 0.222222222222222
"chr7_183548059" 0 0 0
"chr7_183594988" 0.2 0.25 0
"chr7_183853081" 0 0 0
"chr7_183899961" 0 0.5 0.428571428571429
"chr7_184092585" 0 0.5 0.181818181818182
"chr7_184325217" 0 0 0
"chr7_184414276" 0 0 0
"chr7_18462471" 0 0 0
"chr7_184676566" 0 0.333333333333333 0.25
"chr7_184702385" 0 0 0
"chr7_184805035" 0 0 0
"chr7_184918056" 0 0 0
"chr7_184946530" 0.333333333333333 0 0
"chr7_18496330" 0 0 0.3
"chr7_185051318" 0 0 0.2
"chr7_185123087" 0 0 0
"chr7_185188441" 0.166666666666667 0 0
"chr7_185331130" 0.142857142857143 0.333333333333333 0.333333333333333
"chr7_185456692" 0.142857142857143 0.2 0.272727272727273
"chr7_185509421" 0 0 0
"chr7_18553565" 0.2 0 0
"chr7_185582769" 0.285714285714286 0 0.375
"chr7_185718556" 0 0 0
"chr7_185783323" 0 0 0
"chr7_186664714" 0 0 0.1
"chr7_18692601" 0 0 0
"chr7_18698568" 0 0 0
"chr7_187109473" 0.4 0.25 0.166666666666667
"chr7_187362251" 0 0 0.0909090909090909
"chr7_18743335" 0.333333333333333 0.4 0
"chr7_187465251" 0 0 0
"chr7_187693430" 0 0 0
"chr7_187807396" 0 0 0
"chr7_1878973" 0.2 0.333333333333333 0.2
"chr7_188057554" 0 0 0
"chr7_188262947" 0 0 0
"chr7_188285709" 0.333333333333333 0 0
"chr7_188493466" 0 0 0.5
"chr7_188557867" 0.142857142857143 0.333333333333333 0.222222222222222
"chr7_188562988" 0 0 0.444444444444444
"chr7_188668364" 0 0.25 0.1
"chr7_18868267" 0 0 0
"chr7_188808968" 0 0 0
"chr7_188930896" 0 0 0
"chr7_189003574" 0 0.2 0
"chr7_189018944" 0 0.25 0.1
"chr7_189737939" 0.4 0 0.0909090909090909
"chr7_189995779" 0 0 0
"chr7_190194475" 0 0 0
"chr7_190257187" 0 0 0
"chr7_190300293" 0 0 0
"chr7_190332874" 0 0 0.142857142857143
"chr7_190393048" 0.333333333333333 0.333333333333333 0.25
"chr7_190533525" 0 0 0
"chr7_190626815" 0 0 0
"chr7_190993804" 0 0 0
"chr7_191246197" 0 0 0.4
"chr7_191265760" 0 0 0
"chr7_191583412" 0.166666666666667 0.333333333333333 0.333333333333333
"chr7_191880213" 0.166666666666667 0.333333333333333 0.375
"chr7_191996083" 0 0.333333333333333 0.125
"chr7_192079148" 0.2 0 0
"chr7_192214212" 0.2 0.25 0.5
"chr7_192245446" 0 0 0
"chr7_192292965" 0 0 0.25
"chr7_192308213" 0.2 0.2 0.1
"chr7_192357406" 0 0 0.181818181818182
"chr7_192489290" 0 0 0.111111111111111
"chr7_192608089" 0 0 0
"chr7_192611316" 0.5 0.333333333333333 0
"chr7_192909302" 0 0 0
"chr7_193109037" 0 0 0
"chr7_19315491" 0 0 0
"chr7_193421085" 0.25 0.4 0.111111111111111
"chr7_19357959" 0 0.5 0
"chr7_193662205" 0 0 0
"chr7_193872966" 0.142857142857143 0 0
"chr7_193901399" 0 0 0
"chr7_193935101" 0 0 0
"chr7_193994132" 0.166666666666667 0 0.0833333333333333
"chr7_194430376" 0.166666666666667 0.333333333333333 0.4
"chr7_194440005" 0 0 0
"chr7_19452674" 0.25 0.25 0.142857142857143
"chr7_194753681" 0.333333333333333 0.2 0.454545454545455
"chr7_194769043" 0.2 0 0.4
"chr7_194896935" 0 0 0
"chr7_194993036" 0 0 0.181818181818182
"chr7_195109495" 0.285714285714286 0 0.333333333333333
"chr7_195120740" 0 0 0.25
"chr7_195138909" 0 0 0
"chr7_195242237" 0 0 0
"chr7_195438068" 0 0 0.5
"chr7_195655112" 0 0 0.125
"chr7_195734096" 0.5 0.2 0.5
"chr7_195828445" 0.166666666666667 0 0.272727272727273
"chr7_195842174" 0 0 0.1
"chr7_195881454" 0 0.166666666666667 0
"chr7_195886981" 0 0.5 0.285714285714286
